pathogen,checkpoint,model size,mode,epoch,train_loss,train_acc
Pasteurellaceae,esm2_t6_8M_UR50D,8M,LoRA,5,0.5863963011652231,0.683820968303727
Pasteurellaceae,esm2_t6_8M_UR50D,8M,LoRA,6,0.5661853663623333,0.6940090560780215
Pasteurellaceae,esm2_t6_8M_UR50D,8M,LoRA,7,0.5501590296626091,0.7043712991988854
Pasteurellaceae,esm2_t6_8M_UR50D,8M,LoRA,8,0.5337135214358568,0.7098571926158133
Pasteurellaceae,esm2_t12_35M_UR50D,35M,LoRA,1,0.6972667314112186,0.453239289446186
Pasteurellaceae,esm2_t12_35M_UR50D,35M,LoRA,2,0.6573324911296368,0.601619644723093
Pasteurellaceae,esm2_t12_35M_UR50D,35M,LoRA,3,0.6304817534983158,0.6374956461163358
Pasteurellaceae,esm2_t12_35M_UR50D,35M,LoRA,4,0.606462586671114,0.6529083942877046
Pasteurellaceae,esm2_t12_35M_UR50D,35M,LoRA,5,0.5844722390174866,0.6679728317659352
Pasteurellaceae,esm2_t30_150M_UR50D,150M,LoRA,1,0.7053990624845028,0.4507140369209335
Pasteurellaceae,esm2_t30_150M_UR50D,150M,LoRA,2,0.6614888496696949,0.5937826541274818
